Player,Tm,Int,Yds,TD,Lng,Sk,Tkl,Ast,FR,Yds,TD,FF,
Malcolm Butler,NWE,1,7,0,7,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Patrick Chung,NWE,0,0,0,0,0,0,4,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trey Flowers,NWE,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Duron Harmon,NWE,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dont'a Hightower,NWE,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Long,NWE,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shea McClellin,NWE,0,0,0,0,1,1,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rob Ninkovich,NWE,0,0,0,0,1,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eric Rowe,NWE,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Logan Ryan,NWE,0,0,0,0,1,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jabaal Sheard,NWE,0,0,0,0,0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vincent Valentine,NWE,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Van Noy,NWE,1,0,0,0,0,0,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nick Bellore,SFO,0,0,0,0,0,9,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Antoine Bethea,SFO,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tramaine Brock,SFO,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ahmad Brooks,SFO,0,0,0,0,1,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
DeForest Buckner,SFO,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Quinton Dial,SFO,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Glenn Dorsey,SFO,0,0,0,0,0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joshua Garnett,SFO,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eli Harold,SFO,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Gerald Hodges,SFO,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Jones,SFO,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rashard Robinson,SFO,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jaquiski Tartt,SFO,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jimmie Ward,SFO,0,0,0,0,0,3,0,1,0,0,1,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Wilhoite,SFO,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Deon Bush,CHI,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leonard Floyd,CHI,0,0,0,0,2,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eddie Goldman,CHI,0,0,0,0,1,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Akiem Hicks,CHI,0,0,0,0,2,8,2,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Howard,CHI,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Harold Jones-Quartey,CHI,0,0,0,0,0,7,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nick Kwiatkoski,CHI,0,0,0,0,0,9,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cre'von LeBlanc,CHI,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tracy Porter,CHI,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
John Timu,CHI,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mitch Unrein,CHI,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cornelius Washington,CHI,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Willie Young,CHI,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Beau Allen,PHI,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Connor Barwin,PHI,0,0,0,0,0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nigel Bradham,PHI,0,0,0,0,0,5,3,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nolan Carroll,PHI,0,0,0,0,0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Fletcher Cox,PHI,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vinny Curry,PHI,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Graham,PHI,0,0,0,0,0,6,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Hicks,PHI,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Malcolm Jenkins,PHI,0,0,0,0,0,0,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mychal Kendricks,PHI,0,0,0,0,0,0,0,1,15,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bennie Logan,PHI,0,0,0,0,0,1,1,1,0,0,1,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leodis McKelvin,PHI,0,0,0,0,0,7,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rodney McLeod,PHI,0,0,0,0,0,3,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jalen Mills,PHI,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcus Smith,PHI,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Destiny Vaeao,PHI,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jaylen Watkins,PHI,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Geno Atkins,CIN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vontaze Burfict,CIN,2,54,0,47,0,10,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Will Clarke,CIN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Karlos Dansby,CIN,0,0,0,0,0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darqueze Dennard,CIN,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Carlos Dunlap,CIN,0,0,0,0,0.5,0,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Margus Hunt,CIN,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
George Iloka,CIN,0,0,0,0,0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Johnson,CIN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Adam Jones,CIN,0,0,0,0,0,9,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dre Kirkpatrick,CIN,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rey Maualuga,CIN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Domata Peko,CIN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vincent Rey,CIN,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Shaw,CIN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Pat Sims,CIN,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
DeShawn Williams,CIN,0,0,0,0,0.5,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shawn Williams,CIN,1,1,0,1,0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
A.J. Bouye,HOU,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Christian Covington,HOU,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Cushing,HOU,0,0,0,0,0,2,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Quintin Demps,HOU,0,0,0,0,0,7,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joel Heath,HOU,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kareem Jackson,HOU,0,0,0,0,0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Charles James,HOU,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Johnathan Joseph,HOU,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ufomba Kamalu,HOU,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Benardrick McKinney,HOU,0,0,0,0,0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Whitney Mercilus,HOU,0,0,0,0,1,5,1,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Moore,HOU,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Nelson,HOU,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eddie Pleasant,HOU,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
D.J. Reader,HOU,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Antonio Smith,HOU,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vince Wilfork,HOU,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Morgan Burnett,GNB,0,0,0,0,0,7,2,1,35,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ha Ha Clinton-Dix,GNB,0,0,0,0,0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Letroy Guion,GNB,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ladarius Gunter,GNB,0,0,0,0,0,3,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Micah Hyde,GNB,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Datone Jones,GNB,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dean Lowry,GNB,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mike Pennel,GNB,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Julius Peppers,GNB,0,0,0,0,1,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nick Perry,GNB,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Damarious Randall,GNB,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Quinten Rollins,GNB,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jake Ryan,GNB,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joe Thomas,GNB,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Isa Abdul-Quddus,MIA,0,0,0,0,0,7,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kiko Alonso,MIA,0,0,0,0,0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andre Branch,MIA,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Neville Hewitt,MIA,0,0,0,0,0,2,1,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mike Hull,MIA,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tony Lippett,MIA,0,0,0,0,0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Byron Maxwell,MIA,1,2,0,2,0,3,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bobby McCain,MIA,0,0,0,0,0,1,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Earl Mitchell,MIA,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Spencer Paysinger,MIA,0,0,0,0,0,4,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Phillips,MIA,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bacarri Rambo,MIA,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ndamukong Suh,MIA,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ryan Tannehill,MIA,0,0,0,0,0,0,0,1,-8,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Thomas,MIA,0,0,0,0,0,4,2,1,27,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cameron Wake,MIA,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Elvis Dumervil,BAL,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Matt Elam,BAL,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Lawrence Guy,BAL,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Timmy Jernigan,BAL,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Matt Judon,BAL,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612040rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
