Player,Tm,Int,Yds,TD,Lng,Sk,Tkl,Ast,FR,Yds,TD,FF,
D.J. Reader,HOU,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
John Simon,HOU,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shaquil Barrett,DEN,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Devontae Booker,DEN,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jared Crick,DEN,0,0,0,0,0.0,0,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Todd Davis,DEN,0,0,0,0,0.0,2,2,1,1,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Harris,DEN,0,0,0,0,0.0,6,1,1,6,0,1,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darius Kilgo,DEN,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Marshall,DEN,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Von Miller,DEN,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Nelson,DEN,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Will Parks,DEN,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shane Ray,DEN,0,0,0,0,0.0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bradley Roby,DEN,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Justin Simmons,DEN,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darian Stewart,DEN,0,0,0,0,0.0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Aqib Talib,DEN,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
T.J. Ward,DEN,0,0,0,0,0.0,4,4,0,0,0,1,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dekoda Watson,DEN,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sylvester Williams,DEN,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Billy Winn,DEN,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Derek Wolfe,DEN,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610240den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyson Alualu,JAX,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Prince Amukamara,JAX,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Richard Ash,JAX,0,0,0,0,0.0,1,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Aaron Colvin,JAX,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jonathan Cyprien,JAX,0,0,0,0,0.0,4,8,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sheldon Day,JAX,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dante Fowler,JAX,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tashaun Gipson,JAX,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Ivory,JAX,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Abry Jones,JAX,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sen'Derrick Marks,JAX,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Paul Posluszny,JAX,0,0,0,0,0.0,6,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jalen Ramsey,JAX,0,0,0,0,0.0,4,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dan Skuta,JAX,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Telvin Smith,JAX,0,0,0,0,0.0,10,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Smith,JAX,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Bass,TEN,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Angelo Blackson,TEN,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Antwon Blake,TEN,0,0,0,0,0.0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kevin Byard,TEN,0,0,0,0,0.0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jurrell Casey,TEN,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
DaQuan Jones,TEN,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brice McCain,TEN,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jason McCourty,TEN,0,0,0,0,0.0,8,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Derrick Morgan,TEN,0,0,0,0,1.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Schwenke,TEN,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Da'Norris Searcy,TEN,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
LeShaun Sims,TEN,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Spence,TEN,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daimion Stafford,TEN,0,0,0,0,0.0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Avery Williamson,TEN,0,0,0,0,1.0,5,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Wesley Woodyard,TEN,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610270oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Baker,WAS,0,0,0,0,1.0,5,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bashaud Breeland,WAS,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
William Compton,WAS,1,5,0,5,0.0,8,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Su'a Cravens,WAS,0,0,0,0,1.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Quinton Dunbar,WAS,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mason Foster,WAS,0,0,0,0,0.0,3,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kendall Fuller,WAS,0,0,0,0,0.0,7,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Evander Hood,WAS,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Duke Ihenacho,WAS,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ricky Jean-Francois,WAS,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cullen Jenkins,WAS,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ryan Kerrigan,WAS,0,0,0,0,1.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Lanier,WAS,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trent Murphy,WAS,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Norman,WAS,0,0,0,0,0.0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Preston Smith,WAS,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Donte Whitner,WAS,0,0,0,0,0.0,8,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Geno Atkins,CIN,0,0,0,0,1.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vontaze Burfict,CIN,0,0,0,0,0.0,10,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Will Clarke,CIN,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Karlos Dansby,CIN,0,0,0,0,0.0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darqueze Dennard,CIN,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Carlos Dunlap,CIN,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marquis Flowers,CIN,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
George Iloka,CIN,1,0,0,0,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Johnson,CIN,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Adam Jones,CIN,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dre Kirkpatrick,CIN,0,0,0,0,0.0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rey Maualuga,CIN,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Domata Peko,CIN,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vincent Rey,CIN,0,0,0,0,0.0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Shaw,CIN,0,0,0,0,0.0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shawn Williams,CIN,0,0,0,0,0.0,9,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300cin.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Justin Bethel,ARI,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Deone Bucannon,ARI,0,0,0,0,0.0,2,7,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Calais Campbell,ARI,0,0,0,0,0.0,1,8,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcus Cooper,ARI,0,0,0,0,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Markus Golden,ARI,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rodney Gunter,ARI,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tony Jefferson,ARI,0,0,0,0,0.0,4,0,1,0,0,1,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chandler Jones,ARI,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Gabe Martin,ARI,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kareem Martin,ARI,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyrann Mathieu,ARI,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Mauro,ARI,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kevin Minter,ARI,0,0,0,0,0.0,2,7,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Nkemdiche,ARI,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Peters,ARI,0,0,0,0,0.0,0,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Patrick Peterson,ARI,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Frostee Rucker,ARI,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tharold Simon,ARI,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
D.J. Swearinger,ARI,0,0,0,0,0.0,4,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Earl Watford,ARI,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mario Addison,CAR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tre Boston,CAR,0,0,0,0,0.0,0,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kurt Coleman,CAR,0,0,0,0,0.0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Thomas Davis,CAR,0,0,0,0,0.0,3,3,1,46,1,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kony Ealy,CAR,1,7,0,7,0.0,0,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Charles Johnson,CAR,0,0,0,0,1.0,1,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leonard Johnson,CAR,0,0,0,0,1.0,5,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Luke Kuechly,CAR,0,0,0,0,1.0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Star Lotulelei,CAR,0,0,0,0,3.0,5,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Love,CAR,0,0,0,0,0.0,0,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert McClain,CAR,0,0,0,0,0.0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Zack Sanchez,CAR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kawann Short,CAR,0,0,0,0,1.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Paul Soliai,CAR,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shaq Thompson,CAR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daryl Worley,CAR,0,0,0,0,1.0,7,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Amerson,OAK,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Denico Autry,OAK,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shilique Calhoun,OAK,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201610300tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
